"CustomerName","CustomerId","Domain","LicenseSKU","SkuPartNumber","ActiveUnits","ConsumedUnits","AvailableUnits","SuspendedUnits","WarningUnits","Status"
"OTU WA CNE - 103971","ac3439e7-a87c-4d49-9ce6-e160f843b335","otuwacne103971.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103971","ac3439e7-a87c-4d49-9ce6-e160f843b335","otuwacne103971.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103970","5260b566-f122-49c9-99ab-7916003b0980","otuwacne103970.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103970","5260b566-f122-49c9-99ab-7916003b0980","otuwacne103970.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103970","5260b566-f122-49c9-99ab-7916003b0980","otuwacne103970.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103970","5260b566-f122-49c9-99ab-7916003b0980","otuwacne103970.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103969","581fb582-2f14-4377-9557-ceea0d409c08","otuwacne103969.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103969","581fb582-2f14-4377-9557-ceea0d409c08","otuwacne103969.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103969","581fb582-2f14-4377-9557-ceea0d409c08","otuwacne103969.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103969","581fb582-2f14-4377-9557-ceea0d409c08","otuwacne103969.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103968","088d64d3-fcc4-428f-bdc6-245bb6227182","otuwacne103968.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103968","088d64d3-fcc4-428f-bdc6-245bb6227182","otuwacne103968.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103968","088d64d3-fcc4-428f-bdc6-245bb6227182","otuwacne103968.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103968","088d64d3-fcc4-428f-bdc6-245bb6227182","otuwacne103968.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103967","d9a9476e-6d10-4d51-a667-f430c40a6db8","otuwacne103967.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103967","d9a9476e-6d10-4d51-a667-f430c40a6db8","otuwacne103967.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103967","d9a9476e-6d10-4d51-a667-f430c40a6db8","otuwacne103967.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103967","d9a9476e-6d10-4d51-a667-f430c40a6db8","otuwacne103967.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103966","d87bdccf-295a-4082-bec6-1f9fe0657f8d","otuwacne103966.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103966","d87bdccf-295a-4082-bec6-1f9fe0657f8d","otuwacne103966.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103966","d87bdccf-295a-4082-bec6-1f9fe0657f8d","otuwacne103966.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103966","d87bdccf-295a-4082-bec6-1f9fe0657f8d","otuwacne103966.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103965","e5fa521c-34f2-451c-93ab-e275aa237515","otuwacne103965.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103965","e5fa521c-34f2-451c-93ab-e275aa237515","otuwacne103965.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103965","e5fa521c-34f2-451c-93ab-e275aa237515","otuwacne103965.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103965","e5fa521c-34f2-451c-93ab-e275aa237515","otuwacne103965.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103964","bc496fd4-cbca-43f9-a157-682f299c41c2","otuwacne103964.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103964","bc496fd4-cbca-43f9-a157-682f299c41c2","otuwacne103964.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103964","bc496fd4-cbca-43f9-a157-682f299c41c2","otuwacne103964.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103964","bc496fd4-cbca-43f9-a157-682f299c41c2","otuwacne103964.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103963","0b23844d-215b-466f-8100-b03bbb5f3911","otuwacne103963.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103963","0b23844d-215b-466f-8100-b03bbb5f3911","otuwacne103963.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103963","0b23844d-215b-466f-8100-b03bbb5f3911","otuwacne103963.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103963","0b23844d-215b-466f-8100-b03bbb5f3911","otuwacne103963.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103962","152c40d7-5a3a-4f32-af08-57fcc2287489","otuwacne103962.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103962","152c40d7-5a3a-4f32-af08-57fcc2287489","otuwacne103962.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103962","152c40d7-5a3a-4f32-af08-57fcc2287489","otuwacne103962.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103962","152c40d7-5a3a-4f32-af08-57fcc2287489","otuwacne103962.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103961","c373a689-4210-43eb-8365-62ceacf3c2d7","otuwacne103961.onmicrosoft.com",,,"1","1","0","2","0","OK"
"OTU WA CNE - 103961","c373a689-4210-43eb-8365-62ceacf3c2d7","otuwacne103961.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103961","c373a689-4210-43eb-8365-62ceacf3c2d7","otuwacne103961.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103961","c373a689-4210-43eb-8365-62ceacf3c2d7","otuwacne103961.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103960","d3e105f7-469f-424d-8951-c83ac7cf597d","otuwacne103960.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103960","d3e105f7-469f-424d-8951-c83ac7cf597d","otuwacne103960.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103960","d3e105f7-469f-424d-8951-c83ac7cf597d","otuwacne103960.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103960","d3e105f7-469f-424d-8951-c83ac7cf597d","otuwacne103960.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103959","360ebf92-46dc-4d94-9c5b-2716e53460fc","otuwacne103959.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103959","360ebf92-46dc-4d94-9c5b-2716e53460fc","otuwacne103959.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103959","360ebf92-46dc-4d94-9c5b-2716e53460fc","otuwacne103959.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103959","360ebf92-46dc-4d94-9c5b-2716e53460fc","otuwacne103959.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103958","39cc44fb-7d6d-477a-9d3e-8d297b8b7b27","otuwacne103958.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103958","39cc44fb-7d6d-477a-9d3e-8d297b8b7b27","otuwacne103958.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103958","39cc44fb-7d6d-477a-9d3e-8d297b8b7b27","otuwacne103958.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103958","39cc44fb-7d6d-477a-9d3e-8d297b8b7b27","otuwacne103958.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103957","a62bd3b3-81da-4d05-849f-7aa531392d00","otuwacne103957.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103957","a62bd3b3-81da-4d05-849f-7aa531392d00","otuwacne103957.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103957","a62bd3b3-81da-4d05-849f-7aa531392d00","otuwacne103957.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103957","a62bd3b3-81da-4d05-849f-7aa531392d00","otuwacne103957.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103956","265daf79-065a-4b05-8cff-f07a9c200303","otuwacne103956.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103956","265daf79-065a-4b05-8cff-f07a9c200303","otuwacne103956.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103956","265daf79-065a-4b05-8cff-f07a9c200303","otuwacne103956.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103956","265daf79-065a-4b05-8cff-f07a9c200303","otuwacne103956.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103955","d9baa514-5975-4392-b08f-664d3c0fea6f","otuwacne103955.onmicrosoft.com",,,"1","1","0","2","0","OK"
"OTU WA CNE - 103955","d9baa514-5975-4392-b08f-664d3c0fea6f","otuwacne103955.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103955","d9baa514-5975-4392-b08f-664d3c0fea6f","otuwacne103955.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103955","d9baa514-5975-4392-b08f-664d3c0fea6f","otuwacne103955.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103954","7bfbd78a-45a0-4671-a309-c4fb32d5bc5a","otuwacne103954.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103954","7bfbd78a-45a0-4671-a309-c4fb32d5bc5a","otuwacne103954.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103954","7bfbd78a-45a0-4671-a309-c4fb32d5bc5a","otuwacne103954.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103954","7bfbd78a-45a0-4671-a309-c4fb32d5bc5a","otuwacne103954.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103953","cbbe8e31-df15-4f69-8758-49dd3fc41410","otuwacne103953.onmicrosoft.com",,,"0","0","0","1","0","OK"
"OTU WA CNE - 103953","cbbe8e31-df15-4f69-8758-49dd3fc41410","otuwacne103953.onmicrosoft.com",,,"0","0","0","1","0","OK"
"OTU WA CNE - 103953","cbbe8e31-df15-4f69-8758-49dd3fc41410","otuwacne103953.onmicrosoft.com",,,"0","0","0","5","0","OK"
"OTU WA CNE - 103953","cbbe8e31-df15-4f69-8758-49dd3fc41410","otuwacne103953.onmicrosoft.com",,,"0","0","0","1","0","OK"
"OTU WA CNE - 103952","55fdf1aa-ad94-4198-ac1b-68717a4a8fc5","otuwacne103952.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103952","55fdf1aa-ad94-4198-ac1b-68717a4a8fc5","otuwacne103952.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103952","55fdf1aa-ad94-4198-ac1b-68717a4a8fc5","otuwacne103952.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103952","55fdf1aa-ad94-4198-ac1b-68717a4a8fc5","otuwacne103952.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103951","b61fd3b5-554d-4e28-8601-ed0dac162077","otuwacne103951.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103951","b61fd3b5-554d-4e28-8601-ed0dac162077","otuwacne103951.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103951","b61fd3b5-554d-4e28-8601-ed0dac162077","otuwacne103951.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103951","b61fd3b5-554d-4e28-8601-ed0dac162077","otuwacne103951.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103950","2c3790df-5ea3-4041-beae-f56d674c9dc6","otuwacne103950.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103950","2c3790df-5ea3-4041-beae-f56d674c9dc6","otuwacne103950.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103950","2c3790df-5ea3-4041-beae-f56d674c9dc6","otuwacne103950.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103950","2c3790df-5ea3-4041-beae-f56d674c9dc6","otuwacne103950.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103949","b1ed5703-8bd0-4f81-ae98-ec3ef7c10c27","otuwacne103949.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103949","b1ed5703-8bd0-4f81-ae98-ec3ef7c10c27","otuwacne103949.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103949","b1ed5703-8bd0-4f81-ae98-ec3ef7c10c27","otuwacne103949.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103949","b1ed5703-8bd0-4f81-ae98-ec3ef7c10c27","otuwacne103949.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103948","df7d81ec-95e7-47d4-9ed0-0d73ab04e3d0","otuwacne103948.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103948","df7d81ec-95e7-47d4-9ed0-0d73ab04e3d0","otuwacne103948.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103948","df7d81ec-95e7-47d4-9ed0-0d73ab04e3d0","otuwacne103948.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103948","df7d81ec-95e7-47d4-9ed0-0d73ab04e3d0","otuwacne103948.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103947","76b4a96c-05d0-488d-9d65-d2f2c903dff6","otuwacne103947.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103947","76b4a96c-05d0-488d-9d65-d2f2c903dff6","otuwacne103947.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103947","76b4a96c-05d0-488d-9d65-d2f2c903dff6","otuwacne103947.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103947","76b4a96c-05d0-488d-9d65-d2f2c903dff6","otuwacne103947.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103946","ce2d853e-7aa7-4c09-9d3c-3ba7db826653","otuwacne103946.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103946","ce2d853e-7aa7-4c09-9d3c-3ba7db826653","otuwacne103946.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103946","ce2d853e-7aa7-4c09-9d3c-3ba7db826653","otuwacne103946.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103946","ce2d853e-7aa7-4c09-9d3c-3ba7db826653","otuwacne103946.onmicrosoft.com",,,"0","1","0","2","0","OK"
"OTU WA CNE - 103945","65b6c862-abe8-4775-bf1b-f04512114af1","otuwacne103945.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103945","65b6c862-abe8-4775-bf1b-f04512114af1","otuwacne103945.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103945","65b6c862-abe8-4775-bf1b-f04512114af1","otuwacne103945.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103945","65b6c862-abe8-4775-bf1b-f04512114af1","otuwacne103945.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103944","d5a924ac-62cb-4f91-9584-8ad2ab51ee51","otuwacne103944.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103944","d5a924ac-62cb-4f91-9584-8ad2ab51ee51","otuwacne103944.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103944","d5a924ac-62cb-4f91-9584-8ad2ab51ee51","otuwacne103944.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103944","d5a924ac-62cb-4f91-9584-8ad2ab51ee51","otuwacne103944.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103943","d3a9e600-4ed8-451a-80b3-31db1ea4eaa1","otuwacne103943.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103943","d3a9e600-4ed8-451a-80b3-31db1ea4eaa1","otuwacne103943.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103943","d3a9e600-4ed8-451a-80b3-31db1ea4eaa1","otuwacne103943.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103943","d3a9e600-4ed8-451a-80b3-31db1ea4eaa1","otuwacne103943.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103942","94906fc2-483b-4986-b9d9-60ba8aa3ad65","otuwacne103942.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103942","94906fc2-483b-4986-b9d9-60ba8aa3ad65","otuwacne103942.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103942","94906fc2-483b-4986-b9d9-60ba8aa3ad65","otuwacne103942.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103942","94906fc2-483b-4986-b9d9-60ba8aa3ad65","otuwacne103942.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103941","f4527b2e-cdb1-4957-86b4-1f50ac972841","otuwacne103941.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103941","f4527b2e-cdb1-4957-86b4-1f50ac972841","otuwacne103941.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103941","f4527b2e-cdb1-4957-86b4-1f50ac972841","otuwacne103941.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103941","f4527b2e-cdb1-4957-86b4-1f50ac972841","otuwacne103941.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103940","2b455926-da39-4cae-b189-fac4ed293f80","otuwacne103940.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103940","2b455926-da39-4cae-b189-fac4ed293f80","otuwacne103940.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103940","2b455926-da39-4cae-b189-fac4ed293f80","otuwacne103940.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103940","2b455926-da39-4cae-b189-fac4ed293f80","otuwacne103940.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103939","0ad6b347-2740-4979-af96-63127115f165","otuwacne103939.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103939","0ad6b347-2740-4979-af96-63127115f165","otuwacne103939.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103939","0ad6b347-2740-4979-af96-63127115f165","otuwacne103939.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103939","0ad6b347-2740-4979-af96-63127115f165","otuwacne103939.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103938","6a55c4e8-7a10-4373-bec5-e132a847a54b","otuwacne103938.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103938","6a55c4e8-7a10-4373-bec5-e132a847a54b","otuwacne103938.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103938","6a55c4e8-7a10-4373-bec5-e132a847a54b","otuwacne103938.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103938","6a55c4e8-7a10-4373-bec5-e132a847a54b","otuwacne103938.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103937","91be7a1f-489d-411b-b325-6057a9c36c70","otuwacne103937.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103937","91be7a1f-489d-411b-b325-6057a9c36c70","otuwacne103937.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103937","91be7a1f-489d-411b-b325-6057a9c36c70","otuwacne103937.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103937","91be7a1f-489d-411b-b325-6057a9c36c70","otuwacne103937.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103936","76dba37f-9699-4885-b9d9-ed852ae5f835","otuwacne103936.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103936","76dba37f-9699-4885-b9d9-ed852ae5f835","otuwacne103936.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103936","76dba37f-9699-4885-b9d9-ed852ae5f835","otuwacne103936.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103936","76dba37f-9699-4885-b9d9-ed852ae5f835","otuwacne103936.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103935","d4832ddc-1212-49ce-bee5-a93fca8040c5","otuwacne103935.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103935","d4832ddc-1212-49ce-bee5-a93fca8040c5","otuwacne103935.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103935","d4832ddc-1212-49ce-bee5-a93fca8040c5","otuwacne103935.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103935","d4832ddc-1212-49ce-bee5-a93fca8040c5","otuwacne103935.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103934","c082ef81-04c3-40da-acb3-acc206ff1210","otuwacne103934.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103934","c082ef81-04c3-40da-acb3-acc206ff1210","otuwacne103934.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103934","c082ef81-04c3-40da-acb3-acc206ff1210","otuwacne103934.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103934","c082ef81-04c3-40da-acb3-acc206ff1210","otuwacne103934.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103933","cdb32e64-7227-4c22-8533-93ab591d62e0","otuwacne103933.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103933","cdb32e64-7227-4c22-8533-93ab591d62e0","otuwacne103933.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103933","cdb32e64-7227-4c22-8533-93ab591d62e0","otuwacne103933.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103933","cdb32e64-7227-4c22-8533-93ab591d62e0","otuwacne103933.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103932","508cf1ab-b621-4af2-83a9-c7b3905126a3","otuwacne103932.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103932","508cf1ab-b621-4af2-83a9-c7b3905126a3","otuwacne103932.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103932","508cf1ab-b621-4af2-83a9-c7b3905126a3","otuwacne103932.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103932","508cf1ab-b621-4af2-83a9-c7b3905126a3","otuwacne103932.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103931","7fe98fbc-d0f4-4922-b365-4834e69463a9","otuwacne103931.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103931","7fe98fbc-d0f4-4922-b365-4834e69463a9","otuwacne103931.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103931","7fe98fbc-d0f4-4922-b365-4834e69463a9","otuwacne103931.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103931","7fe98fbc-d0f4-4922-b365-4834e69463a9","otuwacne103931.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103930","9539a55d-3f7e-497f-812c-549f0b02a0a9","otuwacne103930.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103930","9539a55d-3f7e-497f-812c-549f0b02a0a9","otuwacne103930.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103930","9539a55d-3f7e-497f-812c-549f0b02a0a9","otuwacne103930.onmicrosoft.com",,,"0","3","0","5","0","OK"
"OTU WA CNE - 103930","9539a55d-3f7e-497f-812c-549f0b02a0a9","otuwacne103930.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103929","2d32005e-debb-4307-9225-22c44c80b196","otuwacne103929.onmicrosoft.com",,,"0","1","0","1","0","OK"
"OTU WA CNE - 103929","2d32005e-debb-4307-9225-22c44c80b196","otuwacne103929.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103929","2d32005e-debb-4307-9225-22c44c80b196","otuwacne103929.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103929","2d32005e-debb-4307-9225-22c44c80b196","otuwacne103929.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103928","0609e4d7-751c-4907-a300-be64411d9436","otuwacne103928.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103928","0609e4d7-751c-4907-a300-be64411d9436","otuwacne103928.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103928","0609e4d7-751c-4907-a300-be64411d9436","otuwacne103928.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103928","0609e4d7-751c-4907-a300-be64411d9436","otuwacne103928.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103927","1778b86d-7055-4ecb-9139-598f675ca101","otuwacne103927.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103927","1778b86d-7055-4ecb-9139-598f675ca101","otuwacne103927.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103927","1778b86d-7055-4ecb-9139-598f675ca101","otuwacne103927.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103927","1778b86d-7055-4ecb-9139-598f675ca101","otuwacne103927.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103925","3ff9236f-a25e-4843-b191-898764f35a70","otuwacne103925.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103925","3ff9236f-a25e-4843-b191-898764f35a70","otuwacne103925.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103925","3ff9236f-a25e-4843-b191-898764f35a70","otuwacne103925.onmicrosoft.com",,,"0","3","0","3","0","OK"
"OTU WA CNE - 103925","3ff9236f-a25e-4843-b191-898764f35a70","otuwacne103925.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103924","ce9e87cb-eaae-4a44-8bef-df96334ed4f0","otuwacne103924.onmicrosoft.com",,,"1","1","0","1","0","OK"
"OTU WA CNE - 103924","ce9e87cb-eaae-4a44-8bef-df96334ed4f0","otuwacne103924.onmicrosoft.com",,,"1","1","0","1","0","OK"
